CustomerID,CustomerSegment,Frequency,FrequencyScore,Monetary,MonetaryScore,Recency,RecencyScore,RFM_SCORE
13030,Loyal Customers,99,4,799.4800000000001,3,12,5,543
13032,Others,71,4,1010.1799999999997,4,53,2,244
13033,Others,11,1,190.54999999999998,1,358,2,211
13034,Others,37,3,642.77,3,55,1,133
13035,Others,27,2,921.8800000000002,3,74,1,123
13037,Loyal Customers,48,3,881.07,3,139,5,533
13038,Others,28,2,908.46,3,81,1,123
13040,Loyal Customers,43,3,676.9900000000001,3,182,4,433
13043,Others,13,1,516.4200000000001,3,37,2,213
13044,Others,33,3,560.4700000000001,3,292,3,333
13045,Others,18,2,305.28,2,335,2,222
13046,Others,35,3,629.31,3,90,1,133
13047,Others,172,5,3237.540000000001,5,57,1,155
13048,Champions,136,5,1835.9099999999994,4,15,5,554
13049,Potential Loyalist,14,2,656.6800000000002,3,183,4,423
13050,Champions,403,5,5836.86,5,15,5,555
13052,Others,18,2,348.15000000000003,2,35,2,222
13055,Others,76,4,1214.41,4,66,1,144
13058,Others,8,1,271.4,2,0,5,512
13059,Others,8,1,183.4,1,250,3,311
13060,Others,15,2,307.53000000000003,2,254,3,322
13061,Lost,10,1,248.61,1,73,1,111
13062,Others,11,1,346.98,2,338,2,212
13064,Loyal Customers,69,4,1119.4900000000005,4,1,5,544
13065,Others,14,2,205.85999999999999,1,697,1,121
13066,Others,48,3,470.80000000000007,2,25,3,332
13067,Others,15,2,115.46000000000002,1,83,1,121
13068,Others,2,1,344,2,11,5,512
13069,Loyal Customers,425,5,4436.119999999994,5,2,4,455
13070,Others,9,1,228.8,1,193,4,411
13072,Others,7,1,177.14999999999998,1,267,3,311
13075,Others,22,2,919.61,3,305,2,223
13077,Loyal Customers,112,4,729.2700000000001,3,120,5,543
13078,Champions,358,5,12627.94,5,0,5,555
13079,Others,6,1,220.09999999999997,1,22,3,311
13080,Others,6,1,58.08,1,180,4,411
13081,Champions,1028,5,28337.38000000005,5,12,5,555
13082,Loyal Customers,73,4,3613.6300000000006,5,177,4,445
13083,Others,18,2,303.75,2,76,1,122
13085,Others,22,2,416.08000000000004,2,217,3,322
13089,Others,1818,5,58825.83000000013,5,6,1,155
13090,Loyal Customers,155,5,8910.82,5,20,4,455
13091,Others,21,2,345.82,2,29,3,322
13092,Others,25,2,477.83,2,5,2,222
13093,Others,159,5,7832.469999999998,5,98,1,155
13094,Others,24,2,1927.3200000000002,4,22,3,324
13095,Lost,6,1,74.4,1,71,1,111
13097,Others,423,5,6010.419999999994,5,78,1,155
13098,Champions,572,5,28882.440000000013,5,10,5,555
13099,Others,1,1,207.35999999999999,1,335,2,211
13101,Others,8,1,101.18999999999998,1,235,3,311
13102,Others,304,5,6424.090000000001,5,24,3,355
13103,Others,8,1,243.94,1,40,2,211
13104,At Risk,20,2,1098.48,4,47,2,224
13106,Others,1,1,76.5,1,134,5,511
13107,Others,58,4,1531.6200000000003,4,45,2,244
13108,Lost,10,1,350.05999999999995,2,666,1,112
13109,Others,47,3,786.5400000000001,3,30,3,333
13110,Others,145,5,1488.6700000000012,4,54,1,154
13113,Others,201,5,12245.960000000003,5,5,2,255
13115,Loyal Customers,120,4,2294.7800000000007,5,0,5,545
13116,Loyal Customers,30,3,501.14000000000004,3,139,5,533
13117,Others,76,4,984.9099999999996,4,22,3,344
13118,Loyal Customers,79,4,1197.8099999999995,4,20,4,444
13120,Others,1,1,30.599999999999998,1,239,3,311
13121,Others,50,3,283.7299999999999,2,270,3,332
13122,Loyal Customers,55,3,922.3900000000002,3,184,4,433
13124,Others,235,5,3866.3299999999977,5,31,2,255
13126,Others,140,5,2099.6399999999994,5,45,2,255
13127,Others,15,2,259.16999999999996,2,78,1,122
13130,Others,2,1,64,1,184,4,411
13131,Others,44,3,1073.2999999999997,4,24,3,334
13132,Others,3,1,77.3,1,262,3,311
13133,Others,7,1,109.80000000000001,1,37,2,211
13134,Others,98,4,1793.58,4,86,1,144
13135,Others,1,1,3096,5,197,4,415
13136,Others,127,5,2607.6099999999997,5,35,2,255
13137,Champions,704,5,3650.409999999999,5,11,5,555
13138,Others,63,4,962.3900000000001,4,23,3,344
13139,Loyal Customers,170,5,5064.940000000003,5,17,4,455
13140,Loyal Customers,46,3,423.71999999999997,2,109,5,532
13141,Others,135,5,2388.7499999999995,5,85,1,155
13142,Potential Loyalist,23,2,307.0899999999999,2,20,4,422
13144,Others,3,1,110.94999999999999,1,39,2,211
13145,Others,6,1,618.52,3,40,2,213
13146,Others,17,2,228.91,1,27,3,321
13147,Others,4,1,712.8000000000001,3,11,5,513
13148,Others,319,5,3707.120000000001,5,60,1,155
13149,Loyal Customers,86,4,1676.0599999999997,4,15,5,544
13151,Others,74,4,1257.8700000000003,4,296,3,344
13153,Others,15,2,486.22,2,242,3,322
13155,Others,85,4,971.76,4,80,1,144
13157,Others,87,4,1741.2199999999991,4,6,1,144
13158,Loyal Customers,79,4,1201.0600000000004,4,2,4,444
13159,Others,121,4,1437.8500000000006,4,51,2,244
13160,Others,4,1,91.8,1,23,3,311
13161,Others,8,1,112.75,1,314,2,211
13162,Others,79,4,1688.2899999999995,4,93,1,144
13165,Others,42,3,1021.4799999999999,4,47,2,234
13166,Others,41,3,417.19999999999993,2,341,2,232
13167,Loyal Customers,65,4,791.3300000000002,3,19,4,443
13168,Loyal Customers,131,5,1319.19,4,200,4,454
13169,Others,13,1,712.88,3,153,4,413
13170,Others,32,3,116.01000000000002,1,27,3,331
13171,Others,46,3,468.4099999999999,2,22,3,332
13173,Loyal Customers,43,3,353.65000000000003,2,212,4,432
13174,Loyal Customers,314,5,2817.0300000000007,5,17,4,455
13176,Others,72,4,492.8400000000001,3,47,2,243
13177,Potential Loyalist,17,2,282.45,2,183,4,422
13178,Others,265,5,5725.470000000003,5,27,3,355
13182,Others,11,1,121.17999999999999,1,46,2,211
13183,Others,94,4,3957.7800000000016,5,87,1,145
13184,Champions,181,5,1701.2900000000009,4,15,5,554
13185,Others,1,1,71.4,1,268,3,311
13186,Others,79,4,1575.8900000000003,4,40,2,244
13187,Loyal Customers,37,3,236.01999999999995,1,192,4,431
13188,Others,2,1,114.60000000000001,1,12,5,511
13189,Loyal Customers,29,3,260.68,2,19,4,432
13192,Loyal Customers,63,4,911.9400000000002,3,206,4,443
13193,Others,29,3,117.88000000000001,1,91,1,131
13194,Others,3,1,60.7,1,136,5,511
13196,Loyal Customers,110,4,1797.78,4,12,5,544
13198,Champions,226,5,3401.239999999997,5,11,5,555
13199,Loyal Customers,119,4,9817.120000000003,5,11,5,545
13200,Loyal Customers,46,3,870.09,3,20,4,433
13203,Loyal Customers,57,3,869.4599999999999,3,10,5,533
13207,Others,8,1,250.26000000000002,2,3,3,312
13208,Champions,149,5,1223.8999999999999,4,0,5,554
13209,Others,321,5,5891.609999999999,5,90,1,155
13210,Potential Loyalist,22,2,353.47999999999996,2,154,4,422
13211,Loyal Customers,56,3,1197.4199999999998,4,11,5,534
13212,Loyal Customers,142,5,788.0799999999998,3,20,4,453
13213,Others,90,4,1520.5800000000004,4,57,1,144
13216,Others,5,1,333.74,2,268,3,312
13217,Lost,4,1,533.98,3,93,1,113
13218,Others,5,1,62.64,1,246,3,311
13220,Others,21,2,819.29,3,79,1,123
13221,Others,66,4,847.4100000000001,3,241,3,343
13223,Others,5,1,163.20000000000002,1,201,4,411
13224,Others,108,4,2155.9499999999994,5,33,2,245
13225,Others,32,3,6463.840000000002,5,61,1,135
13226,Others,16,2,108.21000000000001,1,37,2,221
13227,Others,9,1,257.7,2,202,4,412
13228,Lost,2,1,358,2,82,1,112
13229,Others,10,1,160.95,1,226,3,311
13230,Others,611,5,2806.9700000000007,5,60,1,155
13232,Others,207,5,1357.6000000000015,4,4,2,254
13233,Others,43,3,605.1200000000001,3,75,1,133
13235,Others,58,4,1031.0699999999997,4,35,2,244
13236,Others,36,3,744.8500000000003,3,25,3,333
13238,Loyal Customers,31,3,700.7300000000001,3,18,4,433
13239,Others,22,2,329.56,2,262,3,322
13240,Loyal Customers,67,4,663.6500000000001,3,174,4,443
13242,Lost,13,1,270.40000000000003,2,66,1,112
13243,Loyal Customers,58,4,600.07,3,204,4,443
13244,Potential Loyalist,27,2,121.74000000000001,1,123,5,521
13245,Others,16,2,430.5,2,51,2,222
13246,Loyal Customers,141,5,1987.3000000000009,4,19,4,454
13247,Potential Loyalist,25,2,501.12,3,18,4,423
13248,Potential Loyalist,26,2,465.6799999999999,2,155,4,422
13249,Potential Loyalist,23,2,711.41,3,123,5,523
13253,Loyal Customers,36,3,1030.3999999999999,4,186,4,434
13255,Others,13,1,399.51,2,10,5,512
13256,Others,1,1,0,1,15,5,511
13258,Loyal Customers,38,3,698.5799999999999,3,12,5,533
13259,Others,87,4,292.3199999999999,2,91,1,142
13260,Lost,8,1,557.6200000000001,3,91,1,113
13261,Others,9,1,944.1,4,269,3,314
13262,Others,11,1,200.29000000000002,1,264,3,311
13263,Others,1677,5,7454.069999999956,5,5,2,255
13265,Loyal Customers,91,4,2107.6600000000008,5,1,5,545
13266,Champions,187,5,3834.26,5,12,5,555
13267,Others,211,5,4521.490000000001,5,9,1,155
13268,Others,440,5,3214.6899999999996,5,6,1,155
13269,Champions,316,5,5346.23,5,1,5,555
13270,Others,1,1,590,3,485,2,213
13271,Others,96,4,217.3799999999999,1,302,2,241
13272,Others,15,2,276.56000000000006,2,31,2,222
13273,Potential Loyalist,16,2,138.97999999999996,1,114,5,521
13276,Loyal Customers,30,3,590.93,3,153,4,433
13277,Others,8,1,258.4,2,16,4,412
13278,Others,46,3,542.73,3,41,2,233
13279,Lost,9,1,137.75,1,79,1,111
13280,Others,85,4,814.8600000000001,3,93,1,143
13282,Loyal Customers,37,3,1132.1399999999999,4,19,4,434
13283,Others,7,1,93.66,1,30,3,311
13284,Others,13,1,201.19,1,331,2,211
13285,Others,187,5,2709.1200000000003,5,24,3,355
13291,Loyal Customers,42,3,361.10999999999996,2,156,4,432
13292,Others,31,3,578.9399999999999,3,285,3,333
13294,Others,54,3,873.7399999999998,3,250,3,333
13295,Others,10,1,201.2,1,360,2,211
13296,Others,5,1,87.4,1,138,5,511
13297,Others,59,4,2089.8500000000004,5,24,3,345
13298,Others,2,1,360,2,120,5,512
13299,Others,5,1,142.5,1,269,3,311
13300,Potential Loyalist,20,2,371.89000000000004,2,170,4,422
13301,Loyal Customers,81,4,618.0899999999998,3,104,5,543
13302,Others,1,1,63.75,1,156,4,411
13304,Others,21,2,300.4199999999999,2,352,2,222
13305,Others,81,4,2000.8599999999992,4,22,3,344
13307,Others,1,1,15,1,32,2,211
13308,Others,54,3,1385.51,4,23,3,334
13309,Loyal Customers,107,4,1456.7899999999993,4,1,5,544
13310,Others,72,4,1132.0300000000002,4,29,3,344
13311,Others,26,2,598.57,3,3,3,323
13313,Others,78,4,1555.3199999999993,4,23,3,344
13314,Others,62,4,775.9400000000002,3,74,1,143
13316,Others,87,4,5977.730000000001,5,80,1,145
13317,Loyal Customers,124,5,2273.679999999999,5,199,4,455
13318,Potential Loyalist,20,2,640.76,3,120,5,523
13319,Loyal Customers,476,5,10845.549999999988,5,18,4,455
13320,Others,106,4,1548.7000000000003,4,66,1,144
13321,Lost,11,1,567.36,3,73,1,113
13322,Potential Loyalist,25,2,199.48,1,18,4,421
13323,Others,21,2,787.85,3,22,3,323
13324,Others,75,4,7121.949999999994,5,31,2,245
13325,Lost,12,1,675.3,3,82,1,113
13327,Loyal Customers,108,4,3627.769999999998,5,113,5,545
13328,At Risk,17,2,1308.48,4,317,2,224
13329,Potential Loyalist,17,2,789,3,121,5,523
13330,Loyal Customers,53,3,1140.9299999999996,4,123,5,534
13332,Potential Loyalist,21,2,350.9,2,15,5,522
13334,Others,268,5,3536.819999999998,5,83,1,155
13336,Others,51,3,795.12,3,78,1,133
13338,Others,19,2,487.02,2,217,3,322
13339,Loyal Customers,54,3,860.1200000000002,3,201,4,433
13340,Others,134,5,10736.47999999999,5,46,2,255
13341,Others,42,3,775.8499999999999,3,261,3,333
13343,Potential Loyalist,19,2,353.43,2,178,4,422
13344,Loyal Customers,119,4,2543.720000000002,5,160,4,445
13345,Others,20,2,389.50000000000006,2,288,3,322
13347,Lost,8,1,341.36,2,71,1,112
13348,Potential Loyalist,14,2,233.76,1,183,4,421
13349,Potential Loyalist,16,2,247.31999999999996,1,11,5,521
13350,Loyal Customers,40,3,979.1199999999999,4,17,4,434
13351,Others,16,2,373.94,2,244,3,322
13352,Others,24,2,397.9800000000001,2,61,1,122
13354,Others,51,3,743.5300000000003,3,72,1,133
13355,Others,32,3,674.7,3,93,1,133
13356,Others,42,3,768.2400000000001,3,81,1,133
13357,Others,90,4,609.9500000000002,3,258,3,343
13358,Others,29,3,439.03000000000003,2,269,3,332
13359,Potential Loyalist,23,2,439.55999999999995,2,153,4,422
13362,Champions,166,5,3090.7399999999984,5,10,5,555
13363,Loyal Customers,60,4,992.5000000000002,4,18,4,444
13364,Lost,10,1,134.96,1,72,1,111
13365,Loyal Customers,128,5,2225.3700000000013,5,182,4,455
13366,Others,1,1,56.160000000000004,1,51,2,211
13368,Loyal Customers,29,3,623.4,3,192,4,433
13369,Others,14,2,308.28000000000003,2,454,2,222
13370,Others,39,3,754.8700000000003,3,638,1,133
13372,Others,23,2,378.64,2,31,2,222
13373,Others,158,5,3312.2500000000005,5,61,1,155
13375,Loyal Customers,37,3,778.6499999999997,3,1,5,533
13376,Loyal Customers,53,3,1019.7600000000003,4,204,4,434
13379,Others,97,4,572.5599999999997,3,27,3,343
13381,Others,172,5,3639.3100000000004,5,31,2,255
13382,Others,15,2,222.99,1,251,3,321
13384,Others,152,5,4151.929999999999,5,46,2,255
13385,Others,35,3,534.5700000000002,3,330,2,233
13388,Loyal Customers,35,3,677.1000000000001,3,132,5,533
13389,Loyal Customers,51,3,797.96,3,12,5,533
13390,Lost,13,1,544.0799999999999,3,75,1,113
13391,Others,1,1,59.8,1,204,4,411
13394,Others,155,5,2520.0199999999995,5,33,2,255
13395,Potential Loyalist,21,2,307.72,2,157,4,422
13396,Others,43,3,1360.9899999999998,4,60,1,134
13397,Others,38,3,1544.1299999999997,4,73,1,134
13398,Potential Loyalist,26,2,457.3400000000001,2,193,4,422
13402,Others,39,3,621.2300000000002,3,246,3,333
13403,Others,3,1,75,1,18,4,411
13404,Others,11,1,252.48999999999998,2,35,2,212
13405,Others,27,2,572.4509999999999,3,75,1,123
13408,Others,478,5,28117.039999999983,5,3,3,355
13410,Others,28,2,1003.0600000000001,4,25,3,324
13411,Potential Loyalist,18,2,213.55000000000004,1,108,5,521
13414,Potential Loyalist,24,2,1390.5,4,134,5,524
13416,Others,19,2,712.5000000000001,3,44,2,223
13417,Potential Loyalist,28,2,640.83,3,206,4,423
13418,Champions,304,5,6127.429999999998,5,12,5,555
13419,Potential Loyalist,16,2,221.05999999999995,1,153,4,421
13420,Others,8,1,159.85,1,150,4,411
13421,Others,104,4,1851.0799999999995,4,41,2,244
13422,Loyal Customers,127,5,2626.3000000000006,5,183,4,455
13425,Loyal Customers,78,4,1624.2099999999998,4,109,5,544
13426,Champions,157,5,3641.3199999999974,5,11,5,555
13427,Loyal Customers,29,3,582.6,3,20,4,433
13428,Loyal Customers,74,4,218.46999999999994,1,11,5,541
13429,Loyal Customers,67,4,1006.8000000000001,4,11,5,544
13430,Loyal Customers,49,3,679.45,3,19,4,433
13431,Loyal Customers,46,3,1269.0999999999995,4,1,5,534
13434,Lost,10,1,534.24,3,75,1,113
13435,Others,101,4,3809.89,5,25,3,345
13436,Others,12,1,196.88999999999996,1,120,5,511
13437,Champions,167,5,3408.0599999999995,5,15,5,555
13439,Others,54,3,283.71,2,256,3,332
13441,Lost,13,1,296.64000000000004,2,92,1,112
13447,Others,59,4,1129.14,4,24,3,344
13448,Loyal Customers,195,5,3539.370000000002,5,17,4,455
13449,Others,19,2,291.88,2,24,3,322
13450,Others,71,4,2043.7200000000003,4,27,3,344
13451,Others,443,5,2976.149999999999,5,5,2,255
13452,Others,2,1,590,3,260,3,313
13453,Potential Loyalist,17,2,356.98,2,166,4,422
13455,Others,46,3,1058.34,4,25,3,334
13456,Loyal Customers,63,4,1766.7199999999998,4,18,4,444
13458,Others,382,5,9646.570000000002,5,6,1,155
13460,Others,17,2,183.44,1,50,2,221
13461,Potential Loyalist,27,2,1445.0000000000002,4,139,5,524
13462,Others,9,1,151.5,1,340,2,211
13464,Loyal Customers,41,3,674.6800000000002,3,0,5,533
13466,Potential Loyalist,17,2,307.90000000000003,2,126,5,522
13467,Loyal Customers,99,4,1083.71,4,11,5,544
13468,Champions,302,5,5704.970000000001,5,0,5,555
13470,Others,10,1,165,1,116,5,511
13471,Others,260,5,2531.579999999998,5,22,3,355
13473,Others,21,2,422.64,2,39,2,222
13474,Others,64,4,229.58999999999997,1,237,3,341
13475,Loyal Customers,86,4,1431.7800000000009,4,188,4,444
13476,Loyal Customers,58,4,1238.4699999999998,4,179,4,444
13477,Others,79,4,1454.579999999999,4,5,2,244
13479,Potential Loyalist,15,2,300.95,2,201,4,422
13481,Others,109,4,1804.5599999999993,4,46,2,244
13482,Others,11,1,184.64,1,233,3,311
13483,Others,10,1,140.34000000000003,1,214,4,411
13484,Lost,8,1,313.79999999999995,2,6,1,112
13485,Others,23,2,454.24,2,234,3,322
13486,Others,69,4,1122.4099999999999,4,79,1,144
13487,Others,34,3,575.4000000000001,3,58,1,133
13488,Others,422,5,8968.309999999996,5,9,1,155
13489,Potential Loyalist,14,2,449.52,2,106,5,522
13491,Others,86,4,1215.82,4,39,2,244
13492,Others,50,3,1269.8400000000006,4,96,1,134
13493,Lost,8,1,618.63,3,98,1,113
13494,Others,18,2,316.26,2,342,2,222
13495,Others,48,3,2044.8699999999997,4,233,3,334
13496,Loyal Customers,35,3,653.3299999999999,3,11,5,533
13497,Others,19,2,348.04999999999995,2,310,2,222
13499,Loyal Customers,42,3,1159.11,4,18,4,434
13500,Others,65,4,1166.7700000000002,4,24,3,344
13501,Others,52,3,1340.3199999999997,4,289,3,334
13502,Potential Loyalist,18,2,292,2,17,4,422
13503,Others,17,2,216.84999999999997,1,72,1,121
13504,Potential Loyalist,22,2,295.93,2,183,4,422
13505,Others,215,5,4393.629999999999,5,73,1,155
13506,Others,26,2,458.52000000000004,2,317,2,222
13507,Champions,162,5,2479.159999999999,5,108,5,555
13508,Lost,12,1,110.97,1,67,1,111
13509,Others,44,3,979.7200000000001,4,37,2,234
13510,Others,115,4,1791.5599999999984,4,46,2,244
13512,Others,15,2,251.20999999999998,2,261,3,322
13513,Others,10,1,205.09999999999997,1,216,4,411
13514,Lost,4,1,152.20000000000002,1,74,1,111
13515,Others,59,4,891.1200000000002,3,73,1,143
13516,Others,44,3,1389.4100000000003,4,22,3,334
13517,Others,141,5,2128.42,5,30,3,355
13518,Others,38,3,659.4399999999998,3,86,1,133
13519,Lost,8,1,122.75,1,79,1,111
13520,Loyal Customers,93,4,3624.349999999999,5,0,5,545
13521,Champions,436,5,1093.6500000000003,4,11,5,554
13522,Lost,5,1,125.80000000000001,1,90,1,111
13523,Others,172,5,3964.8800000000006,5,47,2,255
13524,Others,27,2,680.1800000000001,3,41,2,223
13525,Others,6,1,628.78,3,15,5,513
13527,Others,223,5,2287.5100000000007,5,31,2,255
13529,Others,15,2,307.76,2,79,1,122
13531,Potential Loyalist,22,2,483.8000000000001,2,206,4,422
13532,Loyal Customers,66,4,210.30999999999983,1,182,4,441
13533,Others,76,4,270.79000000000013,2,65,1,142
13534,Others,296,5,5870.080000000015,5,54,1,155
13536,Champions,179,5,3448.2899999999986,5,10,5,555
13538,At Risk,25,2,1280.85,4,32,2,224
13539,Others,37,3,631.3400000000001,3,86,1,133
13544,Others,87,4,291.4099999999999,2,40,2,242
13546,Loyal Customers,98,4,626.9899999999999,3,13,5,543
13548,Others,124,5,682.41,3,67,1,153
13549,Others,51,3,918.1999999999998,3,3,3,333
13551,Others,4,1,91.80000000000001,1,320,2,211
13552,Others,109,4,3740.070000000001,5,87,1,145
13555,Others,136,5,4149.2800000000025,5,74,1,155
13557,Others,34,3,584.0600000000001,3,29,3,333
13558,Others,175,5,605.0599999999998,3,24,3,353
13560,Others,33,3,174.37000000000003,1,301,2,231
13561,Potential Loyalist,14,2,141.86,1,127,5,521
13562,Others,82,4,1799.3299999999988,4,82,1,144
13563,Others,49,3,777.5300000000001,3,85,1,133
13564,Loyal Customers,83,4,1749.0200000000004,4,145,5,544
13565,Loyal Customers,38,3,240.22000000000006,1,20,4,431
13566,Others,176,5,874.7099999999997,3,41,2,253
13568,Loyal Customers,44,3,192.85000000000005,1,174,4,431
13569,Loyal Customers,85,4,373.74999999999994,2,18,4,442
13570,Others,27,2,239.49000000000004,1,67,1,121
13571,Champions,341,5,2092.32,5,13,5,555
13572,Loyal Customers,33,3,1384.25,4,206,4,434
13573,Others,26,2,294.4,2,51,2,222
13575,Loyal Customers,46,3,732.0699999999997,3,0,5,533
13576,Champions,126,5,6717.340000000001,5,11,5,555
13577,Others,83,4,1687.5999999999988,4,6,1,144
13579,Potential Loyalist,23,2,467.03999999999996,2,15,5,522
13581,Others,10,1,117.99999999999999,1,283,3,311
13583,Loyal Customers,53,3,781.0300000000002,3,156,4,433
13584,Potential Loyalist,24,2,142.40000000000003,1,191,4,421
13587,Others,8,1,712.4,3,153,4,413
13588,Loyal Customers,174,5,2478.949999999998,5,16,4,455
13589,Potential Loyalist,21,2,379.65000000000003,2,15,5,522
13590,Others,87,4,1981.9199999999994,4,3,3,344
13591,Loyal Customers,58,4,1117.1300000000003,4,183,4,444
13592,Others,16,2,247.95999999999995,1,66,1,121
13593,Champions,128,5,2037.0800000000008,4,109,5,554
13594,Others,26,2,396.96999999999997,2,53,2,222
13596,Loyal Customers,166,5,697.04,3,13,5,553
13598,Others,40,3,180.1700000000001,1,48,2,231
13599,Others,247,5,5153.669999999998,5,6,1,155
13600,Others,19,2,219.51999999999998,1,313,2,221
